fase,region,lokasi,sumber,bujur,lintang
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406724,-6.895629
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406139,-6.895752
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406708,-6.895794
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406713,-6.895798
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406803,-6.896639
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406678,-6.896293
2,Brebes_Tegal,11_pemalang01_widuri,Drone (rice field),109.381554,-6.875159
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406254,-6.896244
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406561,-6.895454
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406787,-6.896947
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406122,-6.89604
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406615,-6.896618
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.407023,-6.895826
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406353,-6.897219
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406829,-6.896307
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.407155,-6.897152
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.405991,-6.896703
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406363,-6.896904
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406519,-6.896431
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406021,-6.895462
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.407241,-6.897579
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406155,-6.895475
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406023,-6.897359
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.40648,-6.897704
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.407271,-6.89605
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406486,-6.897548
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406005,-6.895742
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406703,-6.895965
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406251,-6.897149
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406072,-6.897124
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406964,-6.896656
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406549,-6.895616
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406768,-6.897419
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.407265,-6.897402
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406953,-6.896809
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.405998,-6.896611
4,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.407385,-6.896061
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406629,-6.896464
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406353,-6.89706
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406077,-6.897006
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.406905,-6.897592
3,Brebes_Tegal,14_pemalang04_taman,Drone (rice field),109.405988,-6.896027
1,Pekalongan,,Drone (rice field),109.595167,-7.386264
5,Cirebon,11_Indramayu,Drone (rice field),108.302726,-6.328746
5,Cirebon,11_Indramayu,Drone (rice field),108.304567,-6.327777
5,Cirebon,11_Indramayu,Drone (rice field),108.304395,-6.328913
5,Cirebon,11_Indramayu,Drone (rice field),108.302759,-6.327337
5,Cirebon,11_Indramayu,Drone (rice field),108.304076,-6.328904
5,Cirebon,11_Indramayu,Drone (rice field),108.302316,-6.328694
5,Cirebon,11_Indramayu,Drone (rice field),108.301416,-6.329152
5,Cirebon,11_Indramayu,Drone (rice field),108.303219,-6.328689
5,Cirebon,11_Indramayu,Drone (rice field),108.302767,-6.328691
5,Cirebon,11_Indramayu,Drone (rice field),108.302313,-6.328243
5,Cirebon,11_Indramayu,Drone (rice field),108.30231,-6.327791
5,Cirebon,11_Indramayu,Drone (rice field),108.300683,-6.329273
5,Cirebon,11_Indramayu,Drone (rice field),108.302308,-6.32734
5,Cirebon,11_Indramayu,Drone (rice field),108.304642,-6.327054
5,Cirebon,11_Indramayu,Drone (rice field),108.301333,-6.329081
5,Cirebon,11_Indramayu,Drone (rice field),108.302177,-6.327169
5,Cirebon,11_Indramayu,Drone (rice field),108.301972,-6.328175
4,Cirebon,11_Indramayu,Drone (rice field),108.303202,-6.329449
5,Cirebon,11_Indramayu,Drone (rice field),108.302319,-6.329146
5,Cirebon,11_Indramayu,Drone (rice field),108.302305,-6.326888
5,Cirebon,11_Indramayu,Drone (rice field),108.301865,-6.328697
5,Cirebon,11_Indramayu,Drone (rice field),108.303659,-6.326879
5,Cirebon,11_Indramayu,Drone (rice field),108.302088,-6.329344
5,Cirebon,11_Indramayu,Drone (rice field),108.304573,-6.32868
5,Cirebon,11_Indramayu,Drone (rice field),108.30453,-6.327989
5,Cirebon,11_Indramayu,Drone (rice field),108.303222,-6.32914
5,Cirebon,11_Indramayu,Drone (rice field),108.302294,-6.326787
5,Cirebon,11_Indramayu,Drone (rice field),108.304564,-6.327325
5,Cirebon,11_Indramayu,Drone (rice field),108.30321,-6.327334
5,Cirebon,11_Indramayu,Drone (rice field),108.303213,-6.327785
5,Cirebon,11_Indramayu,Drone (rice field),108.302115,-6.327437
5,Cirebon,11 Indramayu,Drone (rice field),108.306319,-6.327083
5,Cirebon,11_Indramayu,Drone (rice field),108.303482,-6.327862
5,Cirebon,11_Indramayu,Drone (rice field),108.301862,-6.328246
4,Cirebon,11_Indramayu,Drone (rice field),108.303225,-6.329592
5,Cirebon,11_Indramayu,Drone (rice field),108.303796,-6.329511
5,Cirebon,11_Indramayu,Drone (rice field),108.303595,-6.326989
5,Cirebon,11_Indramayu,Drone (rice field),108.303673,-6.329137
5,Cirebon,11_Indramayu,Drone (rice field),108.303958,-6.326823
5,Cirebon,11_Indramayu,Drone (rice field),108.301176,-6.329432
5,Cirebon,11_Indramayu,Drone (rice field),108.300962,-6.328703
5,Cirebon,11_Indramayu,Drone (rice field),108.301859,-6.327794
5,Cirebon,11_Indramayu,Drone (rice field),108.303361,-6.328793
5,Cirebon,11_Indramayu,Drone (rice field),108.304116,-6.32778
5,Cirebon,11_Indramayu,Drone (rice field),108.304182,-6.329541
4,Cirebon,11_Indramayu,Drone (rice field),108.304019,-6.329531
5,Cirebon,11_Indramayu,Drone (rice field),108.304274,-6.327235
5,Cirebon,11 Indramayu,Drone (rice field),108.304139,-6.326806
5,Cirebon,11_Indramayu,Drone (rice field),108.304113,-6.327328
5,Cirebon,11_Indramayu,Drone (rice field),108.304323,-6.326848
5,Cirebon,11_Indramayu,Drone (rice field),108.303909,-6.327186
5,Cirebon,11_Indramayu,Drone (rice field),108.30419,-6.327949
5,Cirebon,11_Indramayu,Drone (rice field),108.301856,-6.327343
5,Cirebon,11_Indramayu,Drone (rice field),108.304561,-6.326874
5,Cirebon,11_Indramayu,Drone (rice field),108.304119,-6.328231
5,Cirebon,11_Indramayu,Drone (rice field),108.30367,-6.328686
5,Cirebon,11_Indramayu,Drone (rice field),108.303664,-6.327783
5,Cirebon,11_Indramayu,Drone (rice field),108.304124,-6.329134
5,Cirebon,11_Indramayu,Drone (rice field),108.304121,-6.328683
4,Cirebon,11_Indramayu,Drone (rice field),108.303524,-6.329484
5,Cirebon,11_Indramayu,Drone (rice field),108.303821,-6.327905
5,Cirebon,11_Indramayu,Drone (rice field),108.301545,-6.329472
5,Cirebon,11_Indramayu,Drone (rice field),108.301678,-6.329192
5,Cirebon,11_Indramayu,Drone (rice field),108.300965,-6.329155
5,Cirebon,11_Indramayu,Drone (rice field),108.303709,-6.328841
5,Cirebon,11_Indramayu,Drone (rice field),108.302715,-6.329398
5,Cirebon,11_Indramayu,Drone (rice field),108.303676,-6.329589
5,Cirebon,11_Indramayu,Drone (rice field),108.303667,-6.328234
5,Cirebon,11_Indramayu,Drone (rice field),108.30457,-6.328228
5,Cirebon,11_Indramayu,Drone (rice field),108.300883,-6.329
5,Cirebon,11_Indramayu,Drone (rice field),108.30296,-6.327607
5,Cirebon,11_Indramayu,Drone (rice field),108.302765,-6.32824
5,Cirebon,11_Indramayu,Drone (rice field),108.303661,-6.327331
5,Cirebon,11_Indramayu,Drone (rice field),108.30411,-6.326877
5,Cirebon,11_Indramayu,Drone (rice field),108.301868,-6.329149
5,Cirebon,11_Indramayu,Drone (rice field),108.302762,-6.327788
4,Cirebon,11 Indramayu,Drone (rice field),108.302778,-6.330278
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.305322,-6.328082
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.305308,-6.327929
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.305316,-6.327179
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.30646,-6.327981
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304417,-6.327636
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.305679,-6.32795
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304981,-6.32791
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.302656,-6.330278
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304871,-6.328085
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.30509,-6.327019
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306676,-6.328073
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.305416,-6.32706
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.303642,-6.32697
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.305773,-6.328079
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.30653,-6.32719
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.303965,-6.327639
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306763,-6.327915
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306072,-6.327973
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304541,-6.327878
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304868,-6.327633
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.303968,-6.328091
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.303836,-6.327829
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306673,-6.327622
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.305313,-6.326727
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.303511,-6.32719
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304199,-6.327859
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.303517,-6.328094
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.305768,-6.327176
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.30578,-6.327108
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.305319,-6.327631
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306331,-6.326981
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.305765,-6.326725
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306219,-6.327173
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.30357,-6.327717
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306216,-6.326722
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.303962,-6.327188
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304419,-6.328088
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304651,-6.326999
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306667,-6.326719
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306225,-6.328076
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306153,-6.327159
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304277,-6.327249
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.303959,-6.326736
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306222,-6.327625
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304411,-6.326733
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.30577,-6.327628
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.30667,-6.32717
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.303972,-6.326774
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.303514,-6.327642
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.303915,-6.327199
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304528,-6.327
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304414,-6.327185
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.304333,-6.3268
6,Cirebon,22_Sindang-Indramayu,Drone (rice field),108.306821,-6.327252
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430088,-6.895145
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430267,-6.894417
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430276,-6.895147
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430082,-6.894984
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429876,-6.895144
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428699,-6.896738
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430063,-6.894934
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.43009,-6.895302
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430061,-6.895386
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430272,-6.894547
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429476,-6.894675
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429612,-6.89448
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429861,-6.895573
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428791,-6.896655
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430064,-6.894482
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430056,-6.894544
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430135,-6.895461
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429473,-6.895642
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429472,-6.89556
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.42964,-6.894681
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429871,-6.894982
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430054,-6.894405
1,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428911,-6.895767
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428704,-6.895381
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428645,-6.895431
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429517,-6.895706
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428485,-6.896657
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428668,-6.894818
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430274,-6.894986
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429637,-6.894538
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429633,-6.894399
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429463,-6.894397
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429655,-6.895648
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429646,-6.895765
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429657,-6.895566
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428748,-6.895227
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429879,-6.895298
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.43005,-6.894288
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428797,-6.89686
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428964,-6.895582
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429827,-6.894541
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429631,-6.894282
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428975,-6.896658
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429466,-6.894536
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428856,-6.895587
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430229,-6.896745
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430027,-6.896091
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429822,-6.894274
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428669,-6.894388
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429824,-6.894401
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430257,-6.896581
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428592,-6.896654
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428752,-6.895592
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429779,-6.897047
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430272,-6.894833
1,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429086,-6.895031
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428947,-6.894991
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428646,-6.895597
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428755,-6.895776
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430305,-6.897006
1,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429123,-6.895211
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429775,-6.896916
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428968,-6.895415
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.42998,-6.895926
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428613,-6.896855
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428839,-6.894995
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429126,-6.894812
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429474,-6.89482
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430276,-6.895306
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429444,-6.895214
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428551,-6.895601
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430334,-6.895591
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.43006,-6.895838
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.42999,-6.895771
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.43019,-6.894289
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430168,-6.897004
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428486,-6.895606
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428952,-6.897025
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428834,-6.89448
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.43033,-6.895466
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428491,-6.896857
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.42875,-6.895426
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429144,-6.89666
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430126,-6.895663
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428651,-6.897005
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430259,-6.896253
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430057,-6.896742
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429984,-6.896746
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428501,-6.895236
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429648,-6.894822
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428547,-6.895435
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429852,-6.895654
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428778,-6.897015
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429831,-6.894684
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429663,-6.894979
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429543,-6.896413
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.42987,-6.895452
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430137,-6.895583
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429829,-6.894826
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.42885,-6.895222
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429784,-6.896583
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429474,-6.894977
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429114,-6.895575
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428484,-6.895441
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428569,-6.895785
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429545,-6.896582
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429477,-6.895762
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430194,-6.895777
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430271,-6.894686
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430305,-6.896906
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429662,-6.895446
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430025,-6.896253
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430024,-6.896416
1,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428976,-6.895218
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429811,-6.895768
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429666,-6.89514
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429772,-6.896748
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430166,-6.89691
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428702,-6.895833
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.42961,-6.894932
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429975,-6.896912
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428488,-6.896966
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430258,-6.896414
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430331,-6.89578
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430331,-6.89567
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428746,-6.894998
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429556,-6.897051
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429148,-6.897034
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429551,-6.896917
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430058,-6.89629
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429535,-6.896083
1,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429095,-6.89576
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429606,-6.896289
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429152,-6.896739
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.42954,-6.896248
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429973,-6.897045
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429664,-6.895293
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.42947,-6.89544
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428861,-6.895421
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429476,-6.895137
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429472,-6.895286
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428705,-6.894929
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430053,-6.89483
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430055,-6.894688
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428619,-6.89523
2,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429609,-6.895384
1,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429155,-6.895835
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.43026,-6.896093
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430331,-6.895931
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428963,-6.896861
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428837,-6.894815
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429607,-6.895836
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.42852,-6.89482
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429619,-6.895931
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429784,-6.896251
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429472,-6.896186
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429782,-6.896087
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429756,-6.895922
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430194,-6.895929
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.430022,-6.896581
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428836,-6.894374
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429132,-6.89435
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.42853,-6.894401
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428975,-6.894813
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428707,-6.894477
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429604,-6.896741
4,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429548,-6.896748
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429472,-6.894289
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429516,-6.895918
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428967,-6.894364
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428968,-6.894473
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.428768,-6.894644
3,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.429144,-6.896865
6,Brebes_Tegal,13_pemalang03_beji,Drone (rice field),109.4285,-6.895004
