no,survei,bujur,lintang,tanggal,fase
74818,3,109.489216,-7.715111,2024-08-16,6
74820,3,109.48878,-7.715103,2024-08-16,6
74821,3,109.48919,-7.714993,2024-08-16,6
74822,3,109.487886,-7.715006,2024-08-16,6
74823,3,109.489155,-7.714878,2024-08-16,6
74824,3,109.487612,-7.715017,2024-08-16,6
74826,3,109.487768,-7.714809,2024-08-16,6
74827,3,109.48811,-7.714876,2024-08-16,6
74828,3,109.487885,-7.714778,2024-08-16,6
74829,3,109.488043,-7.714741,2024-08-16,6
75764,3,109.053327,-6.982333,2024-08-16,6
75766,3,109.052833,-6.982201,2024-08-16,6
75767,3,109.052552,-6.982182,2024-08-16,6
75769,3,109.052943,-6.982091,2024-08-16,6
75770,3,109.052706,-6.982075,2024-08-16,6
75771,3,109.052557,-6.982064,2024-08-16,6
75774,3,109.05298,-6.981822,2024-08-16,6
75775,3,109.052577,-6.981797,2024-08-16,6
75777,3,109.052992,-6.981708,2024-08-16,6
75778,3,109.052827,-6.981759,2024-08-16,6
75779,3,109.052709,-6.981763,2024-08-16,6
75780,3,109.052603,-6.981682,2024-08-16,6
75781,3,109.053753,-6.981651,2024-08-16,6
75782,3,109.053524,-6.981637,2024-08-16,6
75783,3,109.053269,-6.981621,2024-08-16,6
75784,3,109.052995,-6.981604,2024-08-16,6
75785,3,109.052783,-6.98159,2024-08-16,6
75786,3,109.05262,-6.98158,2024-08-16,6
75787,3,109.053756,-6.98156,2024-08-16,6
75788,3,109.053529,-6.981546,2024-08-16,6
75789,3,109.053273,-6.98153,2024-08-16,6
75790,3,109.052999,-6.981511,2024-08-16,6
75791,3,109.052789,-6.981497,2024-08-16,6
75792,3,109.052623,-6.981486,2024-08-16,6
117382,4,109.052569,-6.994953,2024-08-16,6
117392,4,109.406953,-6.895875,2024-08-16,6
117516,4,109.052539,-6.995286,2024-08-16,6
117520,4,109.052541,-6.994834,2024-08-16,6
117648,4,109.407154,-6.897604,2024-08-16,6
117651,4,109.407155,-6.897152,2024-08-16,6
117654,4,109.407157,-6.8967,2024-08-16,6
117659,4,109.406254,-6.896244,2024-08-16,6
117660,4,109.406706,-6.896246,2024-08-16,6
117663,4,109.406255,-6.895792,2024-08-16,6
117664,4,109.406708,-6.895794,2024-08-16,6
118406,4,109.052514,-6.99542,2024-08-16,6
118408,4,109.05234,-6.995407,2024-08-16,6
118418,4,109.05253,-6.99523,2024-08-16,6
118419,4,109.052351,-6.995218,2024-08-16,6
118425,4,109.052543,-6.995059,2024-08-16,6
118427,4,109.05236,-6.995045,2024-08-16,6
118440,4,109.052557,-6.994901,2024-08-16,6
118441,4,109.05237,-6.994886,2024-08-16,6
118906,4,109.407241,-6.897579,2024-08-16,6
118907,4,109.407129,-6.89757,2024-08-16,6
118913,4,109.40714,-6.89744,2024-08-16,6
118923,4,109.407265,-6.897402,2024-08-16,6
118925,4,109.407198,-6.897239,2024-08-16,6
118938,4,109.407322,-6.897084,2024-08-16,6
118940,4,109.407213,-6.89707,2024-08-16,6
118960,4,109.407336,-6.89691,2024-08-16,6
118962,4,109.407227,-6.896898,2024-08-16,6
118979,4,109.407349,-6.896746,2024-08-16,6
118981,4,109.407241,-6.896727,2024-08-16,6
118997,4,109.407352,-6.896573,2024-08-16,6
118999,4,109.407243,-6.896562,2024-08-16,6
119009,4,109.407363,-6.896403,2024-08-16,6
119010,4,109.407253,-6.896393,2024-08-16,6
119011,4,109.406987,-6.896323,2024-08-16,6
119012,4,109.406829,-6.896307,2024-08-16,6
119013,4,109.406678,-6.896293,2024-08-16,6
119014,4,109.406508,-6.896276,2024-08-16,6
119019,4,109.406304,-6.896256,2024-08-16,6
119021,4,109.407374,-6.896227,2024-08-16,6
119022,4,109.407261,-6.89622,2024-08-16,6
119023,4,109.406999,-6.89616,2024-08-16,6
119024,4,109.406841,-6.896144,2024-08-16,6
119025,4,109.406692,-6.89613,2024-08-16,6
119026,4,109.406522,-6.896112,2024-08-16,6
119030,4,109.406315,-6.896092,2024-08-16,6
119032,4,109.407385,-6.896061,2024-08-16,6
119033,4,109.407271,-6.89605,2024-08-16,6
119034,4,109.407011,-6.895995,2024-08-16,6
119036,4,109.406852,-6.89598,2024-08-16,6
119038,4,109.406703,-6.895965,2024-08-16,6
119039,4,109.406534,-6.895949,2024-08-16,6
119045,4,109.406326,-6.895928,2024-08-16,6
119046,4,109.407023,-6.895826,2024-08-16,6
119047,4,109.406863,-6.895811,2024-08-16,6
119049,4,109.406713,-6.895798,2024-08-16,6
119053,4,109.406544,-6.895783,2024-08-16,6
119057,4,109.406336,-6.895765,2024-08-16,6
119068,4,109.407034,-6.895654,2024-08-16,6
119069,4,109.406875,-6.895642,2024-08-16,6
119071,4,109.406724,-6.895629,2024-08-16,6
119075,4,109.406549,-6.895616,2024-08-16,6
119080,4,109.40634,-6.895599,2024-08-16,6
119085,4,109.406965,-6.895486,2024-08-16,6
119086,4,109.406736,-6.895468,2024-08-16,6
119089,4,109.406561,-6.895454,2024-08-16,6
119095,4,109.406352,-6.895437,2024-08-16,6
119796,4,109.429086,-6.895031,2024-08-28,3
119798,4,109.052806,-6.994267,2024-08-28,3
119828,4,109.411086,-7.444706,2024-08-28,3
119927,4,109.052995,-6.994384,2024-08-28,3
119931,4,109.052997,-6.993932,2024-08-28,3
119936,4,109.052999,-6.99348,2024-08-28,3
120071,4,109.429155,-6.895835,2024-08-28,3
120074,4,109.428704,-6.895381,2024-08-28,3
120077,4,109.428705,-6.894929,2024-08-28,3
120080,4,109.428707,-6.894477,2024-08-28,3
120099,4,109.380995,-6.873553,2024-08-28,3
120100,4,109.381448,-6.873555,2024-08-28,3
120101,4,109.3819,-6.873556,2024-08-28,3
120855,4,109.052953,-6.994673,2024-08-28,3
120856,4,109.05276,-6.994662,2024-08-28,3
120870,4,109.053009,-6.994484,2024-08-28,3
120871,4,109.052909,-6.994479,2024-08-28,3
120872,4,109.052772,-6.99447,2024-08-28,3
120883,4,109.052976,-6.994258,2024-08-28,3
120884,4,109.052789,-6.994246,2024-08-28,3
120891,4,109.052989,-6.994047,2024-08-28,3
120892,4,109.052803,-6.994036,2024-08-28,3
120907,4,109.052964,-6.993815,2024-08-28,3
120908,4,109.052818,-6.993807,2024-08-28,3
120913,4,109.053022,-6.993582,2024-08-28,3
120914,4,109.052834,-6.993571,2024-08-28,3
120920,4,109.052845,-6.993403,2024-08-28,3
120937,4,109.093542,-6.971421,2024-08-28,3
120950,4,109.093559,-6.971236,2024-08-28,3
120963,4,109.093577,-6.971021,2024-08-28,3
120976,4,109.093598,-6.970797,2024-08-28,3
121464,4,109.428911,-6.895767,2024-08-28,3
121465,4,109.429095,-6.89576,2024-08-28,3
121481,4,109.428486,-6.895606,2024-08-28,3
121483,4,109.428551,-6.895601,2024-08-28,3
121484,4,109.428646,-6.895597,2024-08-28,3
121486,4,109.428752,-6.895592,2024-08-28,3
121487,4,109.428856,-6.895587,2024-08-28,3
121497,4,109.428484,-6.895441,2024-08-28,3
121499,4,109.428547,-6.895435,2024-08-28,3
121501,4,109.428645,-6.895431,2024-08-28,3
121502,4,109.42875,-6.895426,2024-08-28,3
121504,4,109.428861,-6.895421,2024-08-28,3
121512,4,109.428501,-6.895236,2024-08-28,3
121513,4,109.428619,-6.89523,2024-08-28,3
121514,4,109.428748,-6.895227,2024-08-28,3
121515,4,109.42885,-6.895222,2024-08-28,3
121516,4,109.428976,-6.895218,2024-08-28,3
121517,4,109.429123,-6.895211,2024-08-28,3
121528,4,109.4285,-6.895004,2024-08-28,3
121529,4,109.428618,-6.894999,2024-08-28,3
121530,4,109.428746,-6.894998,2024-08-28,3
121531,4,109.428839,-6.894995,2024-08-28,3
121532,4,109.428947,-6.894991,2024-08-28,3
121535,4,109.42852,-6.89482,2024-08-28,3
121536,4,109.428668,-6.894818,2024-08-28,3
121537,4,109.428837,-6.894815,2024-08-28,3
121538,4,109.428975,-6.894813,2024-08-28,3
121539,4,109.429126,-6.894812,2024-08-28,3
121548,4,109.428768,-6.894644,2024-08-28,3
121554,4,109.428526,-6.894502,2024-08-28,3
121555,4,109.428669,-6.894492,2024-08-28,3
121556,4,109.428834,-6.89448,2024-08-28,3
121557,4,109.428968,-6.894473,2024-08-28,3
121558,4,109.42853,-6.894401,2024-08-28,3
121560,4,109.428669,-6.894388,2024-08-28,3
121565,4,109.428836,-6.894374,2024-08-28,3
121566,4,109.428967,-6.894364,2024-08-28,3
121567,4,109.429132,-6.89435,2024-08-28,3
121677,4,109.382157,-6.873711,2024-08-28,3
121678,4,109.381111,-6.873649,2024-08-28,3
121679,4,109.382057,-6.873592,2024-08-28,3
121680,4,109.380852,-6.873628,2024-08-28,3
121681,4,109.381522,-6.873561,2024-08-28,3
121682,4,109.38108,-6.873531,2024-08-28,3
121687,4,109.382057,-6.873482,2024-08-28,3
121689,4,109.381531,-6.873449,2024-08-28,3
121693,4,109.381077,-6.873421,2024-08-28,3
121694,4,109.380853,-6.873438,2024-08-28,3
122122,4,109.381615,-6.873678,2024-08-28,3
122123,4,109.381884,-6.873694,2024-08-28,3
122130,4,109.053055,-6.993827,2024-08-28,3
76104,3,108.985611,-7.153611,2024-08-28,4
76105,3,109.295694,-7.426111,2024-08-28,4
76106,3,109.352639,-7.434611,2024-08-28,4
76109,3,109.413361,-7.426667,2024-08-28,4
76110,3,109.375167,-7.504139,2024-08-28,4
76111,3,109.209417,-7.650194,2024-08-28,4
76112,3,109.295528,-7.649722,2024-08-28,4
76113,3,109.153,-7.613889,2024-08-28,4
76115,3,109.449389,-7.595722,2024-08-28,4
76116,3,109.45025,-7.595639,2024-08-28,4
76579,3,109.48765,-7.716237,2024-08-28,4
76580,3,109.488103,-7.716238,2024-08-28,4
76581,3,109.488557,-7.71624,2024-08-28,4
76582,3,109.48901,-7.716241,2024-08-28,4
76585,3,109.488558,-7.715788,2024-08-28,4
76589,3,109.48856,-7.715336,2024-08-28,4
76590,3,109.489013,-7.715337,2024-08-28,4
76593,3,109.488562,-7.714883,2024-08-28,4
76594,3,109.489015,-7.714885,2024-08-28,4
76595,3,109.208281,-7.650512,2024-08-28,4
76596,3,109.208734,-7.650513,2024-08-28,4
76597,3,109.209188,-7.650515,2024-08-28,4
76598,3,109.209641,-7.650517,2024-08-28,4
76599,3,109.208283,-7.650059,2024-08-28,4
76600,3,109.208736,-7.650061,2024-08-28,4
76601,3,109.209189,-7.650063,2024-08-28,4
76602,3,109.209643,-7.650065,2024-08-28,4
76603,3,109.208285,-7.649607,2024-08-28,4
76604,3,109.208738,-7.649609,2024-08-28,4
76605,3,109.209644,-7.649613,2024-08-28,4
76620,3,109.151795,-7.614561,2024-08-28,4
76624,3,109.15225,-7.614111,2024-08-28,4
76625,3,109.152703,-7.614112,2024-08-28,4
76629,3,109.448652,-7.595832,2024-08-28,4
76630,3,109.449105,-7.595834,2024-08-28,4
76631,3,109.449559,-7.595835,2024-08-28,4
76632,3,109.450012,-7.595837,2024-08-28,4
76633,3,109.450465,-7.595838,2024-08-28,4
76634,3,109.448654,-7.59538,2024-08-28,4
76635,3,109.449107,-7.595381,2024-08-28,4
76636,3,109.44956,-7.595383,2024-08-28,4
76637,3,109.450013,-7.595385,2024-08-28,4
76638,3,109.450466,-7.595386,2024-08-28,4
76639,3,109.448656,-7.594928,2024-08-28,4
76640,3,109.449109,-7.594929,2024-08-28,4
76641,3,109.449562,-7.594931,2024-08-28,4
76642,3,109.450015,-7.594933,2024-08-28,4
76643,3,109.450468,-7.594934,2024-08-28,4
76644,3,109.448657,-7.594476,2024-08-28,4
76645,3,109.44911,-7.594477,2024-08-28,4
76646,3,109.374681,-7.504687,2024-08-28,4
76647,3,109.375134,-7.504689,2024-08-28,4
76648,3,109.375587,-7.504691,2024-08-28,4
76649,3,109.37423,-7.504233,2024-08-28,4
76650,3,109.374683,-7.504235,2024-08-28,4
76651,3,109.375136,-7.504237,2024-08-28,4
76652,3,109.375589,-7.504238,2024-08-28,4
76653,3,109.374685,-7.503783,2024-08-28,4
76654,3,109.375138,-7.503785,2024-08-28,4
76655,3,109.375591,-7.503786,2024-08-28,4
76656,3,109.374686,-7.503331,2024-08-28,4
76657,3,109.352288,-7.435884,2024-08-28,4
76658,3,109.352741,-7.435885,2024-08-28,4
76659,3,109.353194,-7.435887,2024-08-28,4
76660,3,109.353647,-7.435889,2024-08-28,4
76661,3,109.35229,-7.435431,2024-08-28,4
76662,3,109.352743,-7.435433,2024-08-28,4
76663,3,109.353196,-7.435435,2024-08-28,4
76664,3,109.351839,-7.434978,2024-08-28,4
76665,3,109.352292,-7.434979,2024-08-28,4
76666,3,109.352745,-7.434981,2024-08-28,4
76667,3,109.353198,-7.434983,2024-08-28,4
76668,3,109.352746,-7.434529,2024-08-28,4
76669,3,109.2948,-7.427076,2024-08-28,4
76670,3,109.295253,-7.427078,2024-08-28,4
76671,3,109.295706,-7.42708,2024-08-28,4
76672,3,109.294801,-7.426624,2024-08-28,4
76673,3,109.295254,-7.426626,2024-08-28,4
76674,3,109.295707,-7.426628,2024-08-28,4
76675,3,109.294803,-7.426172,2024-08-28,4
76676,3,109.295256,-7.426174,2024-08-28,4
76677,3,109.295709,-7.426176,2024-08-28,4
76680,3,109.412564,-7.426609,2024-08-28,4
76681,3,109.413017,-7.426611,2024-08-28,4
76682,3,109.41347,-7.426612,2024-08-28,4
76684,3,109.294805,-7.42572,2024-08-28,4
76685,3,109.295258,-7.425722,2024-08-28,4
76686,3,109.295711,-7.425724,2024-08-28,4
76689,3,109.413018,-7.426158,2024-08-28,4
76692,3,108.985799,-7.153666,2024-08-28,4
76693,3,108.986251,-7.153668,2024-08-28,4
76694,3,108.985348,-7.153212,2024-08-28,4
76695,3,108.985801,-7.153214,2024-08-28,4
76696,3,108.986253,-7.153216,2024-08-28,4
76697,3,108.985803,-7.152762,2024-08-28,4
76704,3,109.053049,-6.981275,2024-08-28,4
76731,3,108.937078,-6.913432,2024-08-28,4
76735,3,108.937532,-6.912982,2024-08-28,4
76736,3,108.937985,-6.912984,2024-08-28,4
79295,3,109.488097,-7.716453,2024-08-28,4
79297,3,109.488407,-7.716455,2024-08-28,4
79299,3,109.488317,-7.716353,2024-08-28,4
79300,3,109.489262,-7.716273,2024-08-28,4
79301,3,109.487706,-7.716263,2024-08-28,4
79302,3,109.48799,-7.716254,2024-08-28,4
79303,3,109.489176,-7.716232,2024-08-28,4
79304,3,109.489281,-7.716204,2024-08-28,4
79305,3,109.488319,-7.716229,2024-08-28,4
79306,3,109.488844,-7.716321,2024-08-28,4
79307,3,109.489278,-7.716139,2024-08-28,4
79308,3,109.489163,-7.716138,2024-08-28,4
79310,3,109.489273,-7.716068,2024-08-28,4
79311,3,109.487694,-7.716115,2024-08-28,4
79312,3,109.488744,-7.716054,2024-08-28,4
79313,3,109.489145,-7.716038,2024-08-28,4
79314,3,109.489266,-7.715997,2024-08-28,4
79315,3,109.488331,-7.716064,2024-08-28,4
79316,3,109.488656,-7.715982,2024-08-28,4
79317,3,109.487687,-7.715965,2024-08-28,4
79318,3,109.489262,-7.715923,2024-08-28,4
79320,3,109.48901,-7.715938,2024-08-28,4
79322,3,109.48926,-7.715849,2024-08-28,4
79325,3,109.48862,-7.715822,2024-08-28,4
79328,3,109.489257,-7.715744,2024-08-28,4
79330,3,109.488061,-7.715697,2024-08-28,4
79331,3,109.489255,-7.715602,2024-08-28,4
79332,3,109.488566,-7.715672,2024-08-28,4
79335,3,109.488976,-7.715587,2024-08-28,4
79337,3,109.489247,-7.715383,2024-08-28,4
79338,3,109.48888,-7.715424,2024-08-28,4
79340,3,109.488449,-7.715437,2024-08-28,4
79341,3,109.487579,-7.715381,2024-08-28,4
79344,3,109.488858,-7.715285,2024-08-28,4
79345,3,109.489235,-7.715231,2024-08-28,4
79346,3,109.487941,-7.7153,2024-08-28,4
79348,3,109.488219,-7.715111,2024-08-28,4
79354,3,109.488849,-7.714878,2024-08-28,4
79359,3,109.488376,-7.714977,2024-08-28,4
79360,3,109.488566,-7.714856,2024-08-28,4
79361,3,109.488819,-7.714746,2024-08-28,4
79362,3,109.489087,-7.714764,2024-08-28,4
79363,3,109.209315,-7.650687,2024-08-28,4
79364,3,109.209393,-7.650685,2024-08-28,4
79365,3,109.209495,-7.650683,2024-08-28,4
79366,3,109.209614,-7.65068,2024-08-28,4
79367,3,109.20971,-7.650677,2024-08-28,4
79368,3,109.209794,-7.650675,2024-08-28,4
79369,3,109.209882,-7.650673,2024-08-28,4
79370,3,109.209943,-7.650671,2024-08-28,4
79371,3,109.20828,-7.650692,2024-08-28,4
79372,3,109.20834,-7.650689,2024-08-28,4
79373,3,109.208985,-7.650617,2024-08-28,4
79374,3,109.209046,-7.650616,2024-08-28,4
79375,3,109.208485,-7.650599,2024-08-28,4
79376,3,109.208407,-7.650599,2024-08-28,4
79377,3,109.208579,-7.650596,2024-08-28,4
79378,3,109.208335,-7.65055,2024-08-28,4
79379,3,109.208666,-7.650591,2024-08-28,4
79380,3,109.208749,-7.650532,2024-08-28,4
79381,3,109.20887,-7.650584,2024-08-28,4
79382,3,109.208275,-7.650539,2024-08-28,4
79383,3,109.209197,-7.650572,2024-08-28,4
79384,3,109.209139,-7.650572,2024-08-28,4
79385,3,109.20931,-7.650543,2024-08-28,4
79386,3,109.209388,-7.650541,2024-08-28,4
79387,3,109.20949,-7.650539,2024-08-28,4
79388,3,109.209608,-7.650536,2024-08-28,4
79389,3,109.209704,-7.650533,2024-08-28,4
79390,3,109.209788,-7.650533,2024-08-28,4
79391,3,109.209875,-7.650529,2024-08-28,4
79392,3,109.20994,-7.650524,2024-08-28,4
79393,3,109.209481,-7.650322,2024-08-28,4
79394,3,109.208268,-7.650289,2024-08-28,4
79395,3,109.208327,-7.650299,2024-08-28,4
79396,3,109.208396,-7.650297,2024-08-28,4
79397,3,109.208478,-7.650294,2024-08-28,4
79398,3,109.208575,-7.65029,2024-08-28,4
79399,3,109.208663,-7.650284,2024-08-28,4
79400,3,109.208745,-7.650279,2024-08-28,4
79401,3,109.208862,-7.650276,2024-08-28,4
79402,3,109.208974,-7.650307,2024-08-28,4
79403,3,109.209034,-7.650307,2024-08-28,4
79404,3,109.209078,-7.650399,2024-08-28,4
79405,3,109.209128,-7.65026,2024-08-28,4
79406,3,109.209186,-7.650259,2024-08-28,4
79407,3,109.2093,-7.650249,2024-08-28,4
79408,3,109.209377,-7.650245,2024-08-28,4
79409,3,109.209475,-7.650148,2024-08-28,4
79410,3,109.209597,-7.650238,2024-08-28,4
79411,3,109.209692,-7.650229,2024-08-28,4
79412,3,109.209774,-7.650226,2024-08-28,4
79413,3,109.20986,-7.650217,2024-08-28,4
79414,3,109.209933,-7.650208,2024-08-28,4
79415,3,109.208599,-7.650012,2024-08-28,4
79416,3,109.20874,-7.650004,2024-08-28,4
79417,3,109.209163,-7.649942,2024-08-28,4
79418,3,109.209373,-7.649927,2024-08-28,4
79419,3,109.209485,-7.649926,2024-08-28,4
79420,3,109.209635,-7.649919,2024-08-28,4
79421,3,109.209742,-7.649913,2024-08-28,4
79422,3,109.209789,-7.649915,2024-08-28,4
79423,3,109.209835,-7.649905,2024-08-28,4
79424,3,109.208415,-7.649944,2024-08-28,4
79425,3,109.20883,-7.649927,2024-08-28,4
79426,3,109.208958,-7.649922,2024-08-28,4
79427,3,109.208282,-7.649937,2024-08-28,4
79428,3,109.209914,-7.649881,2024-08-28,4
79429,3,109.209272,-7.649781,2024-08-28,4
79430,3,109.208595,-7.649793,2024-08-28,4
79431,3,109.209081,-7.649868,2024-08-28,4
79432,3,109.208283,-7.649667,2024-08-28,4
79433,3,109.209155,-7.649692,2024-08-28,4
79434,3,109.208421,-7.649668,2024-08-28,4
79435,3,109.20979,-7.649679,2024-08-28,4
79436,3,109.208597,-7.649624,2024-08-28,4
79437,3,109.208735,-7.64973,2024-08-28,4
79438,3,109.208823,-7.649651,2024-08-28,4
79439,3,109.208949,-7.649646,2024-08-28,4
79440,3,109.20907,-7.649592,2024-08-28,4
79441,3,109.209151,-7.649561,2024-08-28,4
79442,3,109.209333,-7.649641,2024-08-28,4
79443,3,109.209482,-7.649654,2024-08-28,4
79444,3,109.209373,-7.649525,2024-08-28,4
79445,3,109.209636,-7.649653,2024-08-28,4
79446,3,109.209492,-7.649522,2024-08-28,4
79447,3,109.209915,-7.649623,2024-08-28,4
79448,3,109.209643,-7.649517,2024-08-28,4
79449,3,109.209793,-7.649539,2024-08-28,4
79450,3,109.209917,-7.649504,2024-08-28,4
79519,3,109.15273,-7.61496,2024-08-28,4
79521,3,109.151966,-7.614948,2024-08-28,4
79524,3,109.151675,-7.614732,2024-08-28,4
79525,3,109.152715,-7.614792,2024-08-28,4
79529,3,109.151954,-7.614691,2024-08-28,4
79530,3,109.151666,-7.61458,2024-08-28,4
79535,3,109.151655,-7.614404,2024-08-28,4
79538,3,109.151938,-7.614323,2024-08-28,4
79539,3,109.152216,-7.614225,2024-08-28,4
79542,3,109.152723,-7.614265,2024-08-28,4
79544,3,109.15207,-7.61403,2024-08-28,4
79545,3,109.152479,-7.614026,2024-08-28,4
79546,3,109.152747,-7.614019,2024-08-28,4
79549,3,109.152426,-7.61382,2024-08-28,4
79550,3,109.152732,-7.613814,2024-08-28,4
79555,3,109.15162,-7.613448,2024-08-28,4
79556,3,109.151981,-7.613446,2024-08-28,4
79557,3,109.152343,-7.613444,2024-08-28,4
79558,3,109.152654,-7.613442,2024-08-28,4
79559,3,109.151893,-7.613343,2024-08-28,4
79560,3,109.152333,-7.613334,2024-08-28,4
79561,3,109.152654,-7.613328,2024-08-28,4
79562,3,109.449044,-7.595973,2024-08-28,4
79563,3,109.450091,-7.595984,2024-08-28,4
79564,3,109.450427,-7.595949,2024-08-28,4
79565,3,109.449018,-7.595938,2024-08-28,4
79566,3,109.449141,-7.595946,2024-08-28,4
79567,3,109.450004,-7.595965,2024-08-28,4
79568,3,109.450327,-7.595949,2024-08-28,4
79569,3,109.450136,-7.595908,2024-08-28,4
79570,3,109.450175,-7.59594,2024-08-28,4
79571,3,109.450236,-7.595939,2024-08-28,4
79572,3,109.449021,-7.595877,2024-08-28,4
79573,3,109.448649,-7.595892,2024-08-28,4
79574,3,109.448519,-7.595919,2024-08-28,4
79575,3,109.449278,-7.595859,2024-08-28,4
79576,3,109.450113,-7.595818,2024-08-28,4
79577,3,109.448921,-7.595837,2024-08-28,4
79578,3,109.449894,-7.595872,2024-08-28,4
79579,3,109.449178,-7.595904,2024-08-28,4
79580,3,109.449586,-7.59593,2024-08-28,4
79581,3,109.449273,-7.595788,2024-08-28,4
79582,3,109.448925,-7.595766,2024-08-28,4
79583,3,109.44913,-7.595792,2024-08-28,4
79584,3,109.449272,-7.595727,2024-08-28,4
79585,3,109.448738,-7.595764,2024-08-28,4
79586,3,109.448777,-7.59586,2024-08-28,4
79587,3,109.448454,-7.59573,2024-08-28,4
79588,3,109.448526,-7.595733,2024-08-28,4
79589,3,109.449277,-7.595678,2024-08-28,4
79590,3,109.44959,-7.595826,2024-08-28,4
79591,3,109.449074,-7.595687,2024-08-28,4
79592,3,109.449963,-7.595739,2024-08-28,4
79593,3,109.448922,-7.595662,2024-08-28,4
79594,3,109.449982,-7.595651,2024-08-28,4
79595,3,109.449063,-7.595634,2024-08-28,4
79596,3,109.449591,-7.595739,2024-08-28,4
79597,3,109.449269,-7.595638,2024-08-28,4
79598,3,109.450141,-7.595608,2024-08-28,4
79599,3,109.44874,-7.595672,2024-08-28,4
79600,3,109.450002,-7.595631,2024-08-28,4
79601,3,109.44867,-7.595554,2024-08-28,4
79602,3,109.44892,-7.5956,2024-08-28,4
79603,3,109.448575,-7.595593,2024-08-28,4
79604,3,109.44848,-7.595601,2024-08-28,4
79605,3,109.450558,-7.59572,2024-08-28,4
79606,3,109.449595,-7.595654,2024-08-28,4
79607,3,109.450536,-7.595588,2024-08-28,4
79608,3,109.449054,-7.59557,2024-08-28,4
79609,3,109.448365,-7.595649,2024-08-28,4
79610,3,109.450554,-7.595566,2024-08-28,4
79611,3,109.448816,-7.595611,2024-08-28,4
79612,3,109.450561,-7.595519,2024-08-28,4
79613,3,109.450029,-7.595584,2024-08-28,4
79614,3,109.449611,-7.595543,2024-08-28,4
79615,3,109.450272,-7.595471,2024-08-28,4
79616,3,109.448807,-7.595479,2024-08-28,4
79617,3,109.450229,-7.595552,2024-08-28,4
79618,3,109.450577,-7.595465,2024-08-28,4
79619,3,109.449965,-7.595477,2024-08-28,4
79620,3,109.449562,-7.595468,2024-08-28,4
79621,3,109.448642,-7.595469,2024-08-28,4
79622,3,109.448456,-7.595463,2024-08-28,4
79623,3,109.450223,-7.59538,2024-08-28,4
79624,3,109.448671,-7.595389,2024-08-28,4
79625,3,109.449563,-7.595366,2024-08-28,4
79626,3,109.449182,-7.595513,2024-08-28,4
79627,3,109.448853,-7.595404,2024-08-28,4
79628,3,109.449576,-7.595251,2024-08-28,4
79629,3,109.449968,-7.595375,2024-08-28,4
79630,3,109.448866,-7.595313,2024-08-28,4
79631,3,109.449985,-7.595268,2024-08-28,4
79632,3,109.450046,-7.595246,2024-08-28,4
79633,3,109.450115,-7.59524,2024-08-28,4
79634,3,109.44918,-7.595359,2024-08-28,4
79635,3,109.450273,-7.595344,2024-08-28,4
79636,3,109.450301,-7.595305,2024-08-28,4
79637,3,109.450337,-7.595302,2024-08-28,4
79638,3,109.450371,-7.595286,2024-08-28,4
79639,3,109.450419,-7.595265,2024-08-28,4
79640,3,109.450483,-7.595264,2024-08-28,4
79641,3,109.4483,-7.595265,2024-08-28,4
79642,3,109.450525,-7.595211,2024-08-28,4
79643,3,109.44837,-7.595319,2024-08-28,4
79644,3,109.449861,-7.595118,2024-08-28,4
79645,3,109.449184,-7.595233,2024-08-28,4
79646,3,109.449596,-7.595124,2024-08-28,4
79647,3,109.448642,-7.595081,2024-08-28,4
79648,3,109.450321,-7.595052,2024-08-28,4
79649,3,109.449217,-7.595097,2024-08-28,4
79650,3,109.448916,-7.595048,2024-08-28,4
79651,3,109.448869,-7.595118,2024-08-28,4
79652,3,109.448848,-7.595207,2024-08-28,4
79653,3,109.449605,-7.595025,2024-08-28,4
79654,3,109.448548,-7.59511,2024-08-28,4
79655,3,109.448687,-7.595082,2024-08-28,4
79656,3,109.448661,-7.595264,2024-08-28,4
79657,3,109.448526,-7.595255,2024-08-28,4
79658,3,109.450112,-7.595038,2024-08-28,4
79659,3,109.45015,-7.595043,2024-08-28,4
79660,3,109.449905,-7.59505,2024-08-28,4
79661,3,109.448526,-7.595471,2024-08-28,4
79662,3,109.4502,-7.595071,2024-08-28,4
79663,3,109.450066,-7.595033,2024-08-28,4
79664,3,109.45025,-7.595045,2024-08-28,4
79665,3,109.449996,-7.595039,2024-08-28,4
79666,3,109.448394,-7.595054,2024-08-28,4
79667,3,109.448314,-7.595002,2024-08-28,4
79668,3,109.448295,-7.594996,2024-08-28,4
79669,3,109.449204,-7.594989,2024-08-28,4
79670,3,109.449003,-7.594983,2024-08-28,4
79671,3,109.449602,-7.594934,2024-08-28,4
79672,3,109.449186,-7.594916,2024-08-28,4
79673,3,109.448767,-7.594898,2024-08-28,4
79674,3,109.448469,-7.594896,2024-08-28,4
79675,3,109.449085,-7.594796,2024-08-28,4
79676,3,109.449287,-7.594769,2024-08-28,4
79677,3,109.448868,-7.594894,2024-08-28,4
79678,3,109.449607,-7.594794,2024-08-28,4
79679,3,109.450597,-7.594877,2024-08-28,4
79680,3,109.448916,-7.594727,2024-08-28,4
79681,3,109.448876,-7.594779,2024-08-28,4
79682,3,109.448491,-7.594841,2024-08-28,4
79683,3,109.448682,-7.594779,2024-08-28,4
79684,3,109.448642,-7.594835,2024-08-28,4
79685,3,109.448581,-7.594828,2024-08-28,4
79686,3,109.448311,-7.59481,2024-08-28,4
